Estimulo;C1;C3;C5
1;1272847.18467,35575499.017935,28.651588,40.273426,1272858.845074,35575548.046195,28.651598,40.273473;1303741.125449,35764485.127081,28.596343,40.364001,1303746.01045,35764508.279143,28.596349,40.364025;731113.744408,32776400.962146,29.402112,39.104261,731124.420843,32776456.242152,29.402124,39.104318
0;1272871.661551,35575584.735439,28.651616,40.273518,1272871.661551,35575584.735439,28.651616,40.273518;1303753.147772,35764522.658595,28.596359,40.364046,1303753.147772,35764522.658595,28.596359,40.364046;731141.418526,32776497.241199,29.40214,39.10437,731141.418526,32776497.241199,29.40214,39.10437
1;1272871.961063,35575602.252982,28.651623,40.273533,1272880.331167,35575750.981848,28.65169,40.273668;1303753.346322,35764530.703281,28.596363,40.364054,1303756.613859,35764591.932153,28.596389,40.364107;731141.669577,32776517.923982,29.402148,39.104387,731150.162735,32776696.22789,29.402205,39.104534
2;1272880.455596,35575757.525708,28.651693,40.273674,1272883.388802,35575816.208787,28.651708,40.273719;1303756.633671,35764596.636246,28.59639,40.364111,1303757.176591,35764614.293663,28.596396,40.364125;731150.214305,32776704.633676,29.402207,39.10454,731150.676653,32776736.226348,29.402222,39.104571
2;1272883.64927,35575842.44336,28.651725,40.273749,1272902.734832,35576462.200033,28.652181,40.274465;1303757.724483,35764624.886234,28.596406,40.36414,1303765.479045,35764846.518467,28.596564,40.364391;731151.820895,32776760.148192,29.402242,39.104607,731173.352659,32777375.151662,29.402644,39.105302
2;1272910.609029,35576485.880599,28.652178,40.274481,1272910.628244,35576494.312947,28.652181,40.274488;1303769.170069,35764857.365154,28.596563,40.364399,1303769.358025,35764860.274045,28.596563,40.364401;731181.583746,32777394.648357,29.40264,39.105318,731181.703959,32777400.059491,29.402641,39.105322
2;1272911.502683,35576598.983582,28.652188,40.274546,1272934.52578,35577123.491442,28.652588,40.27517;1303770.528318,35764885.55536,28.59657,40.364419,1303780.934533,35765067.049223,28.596711,40.364638;731182.849801,32777448.615147,29.402654,39.105358,731210.595849,32777989.907205,29.403,39.105969
2;1272935.425948,35577140.800328,28.65259,40.275181,1272940.507334,35577208.544074,28.652644,40.275266;1303781.439796,35765077.393846,28.596711,40.364644,1303783.287932,35765109.660262,28.596731,40.364678;731211.410847,32778014.309185,29.403,39.105983,731213.436702,32778100.168497,29.403051,39.106075
1;1272941.23786,35577246.440089,28.652657,40.275298,1272942.681559,35577271.739633,28.652663,40.275319;1303783.719944,35765120.852619,28.596739,40.364692,1303784.389222,35765132.279744,28.596743,40.364702;731214.882336,32778125.921003,29.403067,39.106107,731215.42807,32778153.15807,29.403075,39.10613
2;1272943.6728,35577298.429667,28.652663,40.275333,1272944.526224,35577318.748435,28.652669,40.275351;1303785.115881,35765141.906829,28.596743,40.364708,1303785.838316,35765148.707571,28.596748,40.364717;731217.039686,32778175.166965,29.403075,39.106144,731217.977092,32778191.304231,29.403085,39.106163
0;1272944.919522,35577339.455456,28.65268,40.275373,1272944.919522,35577339.455456,28.65268,40.275373;1303786.019598,35765154.632658,28.596753,40.364724,1303786.019598,35765154.632658,28.596753,40.364724;731218.428027,32778202.72248,29.403095,39.106179,731218.428027,32778202.72248,29.403095,39.106179
2;1272944.978059,35577365.741406,28.652692,40.275398,1272980.821403,35578795.689301,28.653475,40.276804;1303786.062428,35765169.711951,28.596759,40.364737,1303801.124994,35765685.873579,28.597032,40.365238;731218.59963,32778244.040425,29.403107,39.106212,731260.754578,32779688.274198,29.40376,39.107582
1;1272985.972028,35578876.294512,28.653461,40.276842,1272986.222884,35579071.743447,28.653596,40.277048;1303802.970136,35765722.23088,28.597026,40.365255,1303803.285331,35765792.248918,28.597072,40.365327;731265.787843,32779775.217338,29.403743,39.107623,731266.251353,32779963.781196,29.403859,39.10782
1;1272986.32121,35579078.863042,28.653598,40.277055,1272989.578283,35579256.33668,28.653683,40.277222;1303803.403904,35765797.496174,28.597073,40.365331,1303805.382176,35765863.74087,28.597108,40.365396;731266.480104,32779969.24594,29.403862,39.107826,731270.044829,32780158.152928,29.403939,39.108001
1;1272989.749159,35579268.604909,28.653686,40.277231,1273007.43725,35579762.728361,28.653852,40.27767;1303805.486614,35765871.162034,28.59711,40.365401,1303812.546449,35766065.459135,28.597168,40.365568;731270.149597,32780167.035567,29.403943,39.108011,731296.490554,32780713.127723,29.404062,39.108468
2;1273007.947123,35579785.229785,28.653863,40.27769,1273009.114706,35579851.36707,28.653898,40.277754;1303812.665958,35766079.786853,28.597173,40.365579,1303812.793168,35766102.530313,28.597187,40.365601;731297.325006,32780744.399502,29.404072,39.108494,731297.624553,32780802.831229,29.404107,39.108552
0;1273011.027943,35579901.506732,28.653903,40.277785,1273011.027943,35579901.506732,28.653903,40.277785;1303812.940672,35766113.452552,28.597193,40.365611,1303812.940672,35766113.452552,28.597193,40.365611;731297.929226,32780829.859904,29.404117,39.108573,731297.929226,32780829.859904,29.404117,39.108573
1;1273011.972126,35579917.490184,28.653916,40.277807,1273020.634453,35580130.501869,28.654011,40.27801;1303813.368936,35766123.015493,28.597199,40.365621,1303817.312674,35766205.415715,28.597233,40.3657;731298.516493,32780847.436508,29.404132,39.108598,731309.285559,32781061.997332,29.404212,39.108802
2;1273020.71957,35580146.39013,28.654018,40.278024,1273025.178682,35580191.513624,28.654038,40.278068;1303817.375268,35766216.240174,28.597237,40.365709,1303818.653962,35766232.527732,28.597244,40.365725;731309.351879,32781087.027508,29.404218,39.108822,731312.356339,32781129.914209,29.404237,39.108863
1;1273026.435673,35580212.648831,28.654038,40.27808,1273042.003641,35580627.847195,28.654294,40.278538;1303819.465166,35766242.985429,28.597245,40.365732,1303825.269519,35766404.08741,28.597337,40.365904;731313.838005,32781146.416179,29.404236,39.108874,731328.878883,32781609.513206,29.404449,39.109345
1;1273042.046618,35580649.39026,28.654304,40.278558,1273042.890884,35580730.504956,28.65434,40.278629;1303825.326924,35766415.51142,28.597341,40.365914,1303825.692818,35766444.293908,28.597355,40.36594;731328.907635,32781631.453445,29.40446,39.109367,731329.821085,32781708.439896,29.404492,39.109437
0;1273043.801215,35580758.366853,28.654346,40.278649,1273043.801215,35580758.366853,28.654346,40.278649;1303826.116285,35766455.070439,28.59736,40.36595,1303826.116285,35766455.070439,28.59736,40.36595;731330.896121,32781734.329902,29.404499,39.109458,731330.896121,32781734.329902,29.404499,39.109458
2;1273043.853029,35580763.57833,28.654348,40.278654,1273045.852904,35580795.920087,28.654357,40.278679;1303826.20646,35766458.827294,28.597361,40.365953,1303826.618997,35766470.059284,28.597365,40.365963;731331.061321,32781739.865489,29.404502,39.109464,731331.434802,32781759.856857,29.40451,39.109483
1;1273046.79569,35580818.580272,28.654361,40.278695,1273061.918466,35581168.123988,28.654513,40.27902;1303827.104658,35766481.428705,28.597368,40.365971,1303832.311851,35766618.704837,28.597423,40.366093;731332.178453,32781785.875503,29.404515,39.109502,731349.515217,32782160.898382,29.404642,39.109835
2;1273062.26891,35581173.277019,28.654522,40.27903,1273062.382342,35581242.936375,28.654546,40.279089;1303832.450747,35766622.141332,28.597428,40.366099,1303832.625492,35766644.381819,28.597439,40.36612;731349.76406,32782166.285681,29.404653,39.109846,731349.961675,32782217.056344,29.404679,39.109897
0;1273062.825076,35581279.473892,28.654553,40.279113,1273062.825076,35581279.473892,28.654553,40.279113;1303832.634462,35766654.035663,28.597444,40.366129,1303832.634462,35766654.035663,28.597444,40.366129;731349.985244,32782243.659661,29.404688,39.109919,731349.985244,32782243.659661,29.404688,39.109919
1;1273063.311634,35581295.966779,28.654569,40.279136,1273075.412019,35581545.497518,28.65465,40.279336;1303832.939024,35766661.946355,28.597451,40.36614,1303839.791062,35766762.752938,28.597478,40.366216;731350.269763,32782266.253871,29.404704,39.109946,731371.035576,32782568.041777,29.40476,39.110168
2;1273076.654403,35581565.397087,28.654657,40.279355,1273077.148348,35581582.471948,28.654664,40.27937;1303840.423122,35766772.151509,28.597483,40.366226,1303840.862431,35766783.127108,28.597486,40.366234;731372.611754,32782589.761864,29.40477,39.110192,731373.214725,32782608.959462,29.404777,39.110208
2;1273077.459214,35581608.999544,28.654671,40.279389,1273078.617034,35581631.675754,28.654683,40.279412;1303840.882276,35766796.312121,28.59749,40.366244,1303841.109602,35766807.129022,28.597495,40.366254;731373.24542,32782634.67343,29.404785,39.110229,731373.595399,32782655.463211,29.404795,39.11025
1;1273081.438104,35581656.231275,28.654682,40.279426,1273082.015798,35581685.081031,28.654693,40.279451;1303841.567593,35766816.998721,28.597495,40.366259,1303842.567691,35766836.795991,28.5975,40.366275;731373.760079,32782668.413408,29.404796,39.110257,731375.228111,32782713.468952,29.404806,39.110293
0;1273083.667621,35581722.348985,28.654698,40.279473,1273083.667621,35581722.348985,28.654698,40.279473;1303842.829841,35766854.959496,28.597503,40.366286,1303842.829841,35766854.959496,28.597503,40.366286;731375.730858,32782746.821411,29.40481,39.110315,731375.730858,32782746.821411,29.40481,39.110315
2;1273083.746353,35581739.12163,28.654702,40.279486,1273086.486464,35581788.199304,28.6547,40.279513;1303842.879763,35766866.143284,28.597504,40.366293,1303843.603151,35766871.988948,28.597504,40.366298;731375.844359,32782766.346959,29.404814,39.110328,731377.053473,32782776.958663,29.404815,39.110336
1;1273089.173534,35581817.891953,28.654698,40.27953,1273108.366756,35581993.001204,28.654787,40.279714;1303843.661167,35766878.892446,28.597506,40.366303,1303850.319174,35766954.189826,28.597538,40.366375;731377.238336,32782789.126413,29.404819,39.110347,731397.085651,32782975.97179,29.404893,39.110531
1;1273108.559948,35581999.643435,28.654788,40.279718,1273109.083926,35582044.967691,28.654803,40.279755;1303850.53077,35766958.721929,28.597538,40.366378,1303850.800797,35766978.391085,28.597545,40.366393;731397.396991,32782984.396644,29.404893,39.110537,731398.009314,32783023.665665,29.404907,39.110571
1;1273109.482786,35582050.296424,28.654805,40.279759,1273171.212019,35582567.662049,28.655101,40.28033;1303851.245331,35766982.60828,28.597547,40.366397,1303877.296924,35767170.758308,28.597652,40.366603;731398.925859,32783030.730934,29.40491,39.110578,731461.500264,32783559.92785,29.405156,39.111136
0;1273181.372318,35582636.517783,28.655105,40.280382,1273181.372318,35582636.517783,28.655105,40.280382;1303881.307111,35767206.750237,28.597656,40.36663,1303881.307111,35767206.750237,28.597656,40.36663;731474.21436,32783636.495016,29.405159,39.111196,731474.21436,32783636.495016,29.405159,39.111196
1;1273181.543961,35582651.554436,28.655113,40.280396,1273182.053714,35582704.656617,28.655158,40.280463;1303881.427917,35767214.444524,28.59766,40.366637,1303881.933004,35767240.172762,28.597676,40.366664;731474.472857,32783649.041039,29.405168,39.111211,731475.315743,32783719.604835,29.405205,39.111282
1;1273182.557116,35582713.226403,28.655166,40.280476,1273183.809341,35582754.129152,28.655169,40.280503;1303882.137803,35767246.25841,28.59768,40.366672,1303883.750401,35767270.016655,28.597682,40.366687;731475.75397,32783731.25884,29.405214,39.1113,731477.901597,32783774.09373,29.405218,39.111331
2;1273184.247117,35582784.888081,28.65518,40.280528,1273257.425961,35584621.56478,28.656213,40.282389;1303883.829111,35767285.59739,28.597687,40.3667,1303917.288522,35767932.856075,28.598044,40.367356;731478.504847,32783812.711764,29.40523,39.111362,731563.523821,32785650.892718,29.406081,39.113158
2;1273264.842591,35584661.307832,28.656213,40.282415,1273265.947369,35584680.719943,28.656246,40.282447;1303920.785623,35767949.894607,28.598044,40.367368,1303921.043374,35767962.735133,28.598056,40.367382;731571.417334,32785697.569224,29.406077,39.113188,731571.656218,32785718.110719,29.406107,39.113219
0;1273268.235568,35585021.001586,28.656466,40.282775,1273268.235568,35585021.001586,28.656466,40.282775;1303921.438721,35768069.396394,28.598132,40.367489,1303921.438721,35768069.396394,28.598132,40.367489;731572.625989,32785988.785597,29.406299,39.113502,731572.625989,32785988.785597,29.406299,39.113502
1;1273268.628584,35585052.916463,28.656477,40.282802,1273274.887981,35585272.83178,28.656596,40.283017;1303921.706633,35768084.66462,28.598138,40.367503,1303926.261542,35768209.412358,28.598177,40.367602;731572.847098,32786026.493707,29.406311,39.113535,731583.343158,32786305.915233,29.406399,39.11377
1;1273274.956309,35585282.327721,28.656597,40.283022,1273276.041813,35585336.904771,28.65663,40.283079;1303926.307667,35768215.625246,28.598177,40.367605,1303927.238877,35768242.84035,28.598191,40.367631;731583.428635,32786314.761845,29.4064,39.113775,731584.025409,32786359.616456,29.406434,39.113828
2;1273276.248197,35585356.155993,28.656635,40.283094,1273320.476741,35587649.429545,28.657985,40.285486;1303927.409206,35768253.170017,28.598193,40.367639,1303946.182278,35769068.059293,28.598662,40.368472;731584.340315,32786382.997238,29.406438,39.113846,731630.950152,32788712.80365,29.40754,39.116131
2;1273323.449265,35587680.07005,28.657987,40.285507,1273333.896039,35587933.727159,28.65818,40.285799;1303947.48399,35769081.025471,28.598663,40.368481,1303953.741644,35769180.449327,28.598732,40.368592;731634.937312,32788742.944334,29.407539,39.11615,731647.79445,32789005.434031,29.407708,39.11644
2;1273337.390493,35588002.633681,28.658184,40.285837,1273337.74278,35588019.501176,28.658195,40.285856;1303954.106262,35769191.53401,28.598737,40.368601,1303954.203395,35769200.872845,28.598742,40.368611;731648.813924,32789030.418382,29.407717,39.11646,731648.959888,32789048.05015,29.407728,39.116481
0;1273348.59739,35589220.131324,28.659014,40.2872,1273348.59739,35589220.131324,28.659014,40.2872;1303962.800307,35769656.350532,28.599036,40.369109,1303962.800307,35769656.350532,28.599036,40.369109;731664.959546,32790275.364813,29.408427,39.117798,731664.959546,32790275.364813,29.408427,39.117798
2;1273349.031758,35589229.999652,28.659021,40.287211,1273378.849661,35590475.292107,28.659526,40.288304;1303962.913519,35769661.084449,28.59904,40.369115,1303977.04992,35770073.404895,28.599224,40.369487;731665.578692,32790285.322849,29.408434,39.11781,731698.048361,32791484.560277,29.408849,39.118843
2;1273379.148713,35590566.049861,28.659533,40.288354,1273401.739824,35591297.686923,28.659776,40.288962;1303977.229996,35770106.714563,28.599228,40.369507,1303993.322594,35770390.279694,28.599304,40.369732;731698.460926,32791569.145553,29.408857,39.118893,731735.769958,32792398.263916,29.409012,39.119527
2;1273403.810868,35591336.100377,28.659789,40.289,1273416.818626,35592097.226354,28.660031,40.289616;1303994.182053,35770402.344661,28.599311,40.369747,1303999.179624,35770677.24581,28.599395,40.369966;731737.727236,32792430.456097,29.409025,39.119565,731751.577875,32793184.45798,29.40921,39.120161
1;1273419.45673,35592140.779964,28.66004,40.289649,1273419.644572,35592148.498603,28.660042,40.289655;1304000.03683,35770701.238955,28.599399,40.369983,1304000.612716,35770705.826168,28.599399,40.369986;731754.928333,32793236.896918,29.409216,39.120199,731755.677252,32793242.657779,29.409218,39.120205
0;1273421.463613,35592450.892493,28.660259,40.289989,1273421.463613,35592450.892493,28.660259,40.289989;1304001.150822,35770783.462467,28.599479,40.37009,1304001.150822,35770783.462467,28.599479,40.37009;731757.054562,32793534.57024,29.409415,39.120529,731757.054562,32793534.57024,29.409415,39.120529
2;1273421.753938,35592479.974457,28.660272,40.290014,1273421.753938,35592479.974457,28.660272,40.290014;1304001.337366,35770796.724773,28.599486,40.370102,1304001.337366,35770796.724773,28.599486,40.370102;731757.30177,32793563.313261,29.40943,39.120558,731757.30177,32793563.313261,29.40943,39.120558
