Estimulo;C2;C4
2;1680874.27331,37813070.051138,28.039279,41.2471,1680890.205529,37813490.708993,28.039538,41.247532;1095451.890217,34528750.079463,29.608211,40.524801,1095458.532741,34528843.766518,29.608272,40.524907
2;1680891.432143,37813525.652345,28.039552,41.24756,1680891.631424,37813554.865594,28.039569,41.247591;1095459.04629,34528856.133202,29.608276,40.524916,1095459.130565,34528865.342279,29.60828,40.524925
0;1680928.195234,37815720.234807,28.040634,41.249649,1680928.195234,37815720.234807,28.040634,41.249649;1095466.813553,34529292.020443,29.608539,40.525397,1095466.813553,34529292.020443,29.608539,40.525397
2;1680928.739885,37815738.181829,28.040645,41.249668,1680984.59255,37817812.372007,28.041284,41.251282;1095467.014324,34529295.542478,29.608543,40.525403,1095480.005238,34529677.58446,29.608703,40.525753
2;1680985.180649,37817960.305514,28.041296,41.251362,1681045.708331,37819319.836363,28.041561,41.252327;1095480.197526,34529707.280065,29.608706,40.525771,1095495.665366,34529976.886761,29.608769,40.525985
2;1681048.758256,37819364.446944,28.041582,41.252379,1681073.845027,37820655.451008,28.041878,41.253306;1095496.682203,34529988.792674,29.608774,40.525999,1095501.36585,34530245.924765,29.608846,40.526206
1;1681078.176853,37820735.657434,28.041889,41.253361,1681078.837067,37820744.930844,28.041893,41.253369;1095502.190303,34530269.545733,29.608848,40.526223,1095502.88935,34530273.47214,29.608849,40.526226
0;1681081.027374,37821188.563386,28.04218,41.253829,1681081.027374,37821188.563386,28.04218,41.253829;1095503.407845,34530346.094719,29.608919,40.526324,1095503.407845,34530346.094719,29.608919,40.526324
2;1681081.665497,37821239.141956,28.042204,41.253873,1681081.665497,37821239.141956,28.042204,41.253873;1095503.608932,34530357.517978,29.608925,40.526335,1095503.608932,34530357.517978,29.608925,40.526335
2;1165660.696113,37265754.418329,28.268868,40.898024,1165663.235246,37265770.683819,28.268881,40.898047;763028.371449,36642692.328252,29.142451,41.072833,763029.234608,36642699.319176,29.142453,41.072839
0;1165666.341976,37267400.308166,28.269323,40.899272,1165666.341976,37267400.308166,28.269323,40.899272;763029.638611,36643012.040398,29.142559,41.073099,763029.638611,36643012.040398,29.142559,41.073099
2;1165666.585105,37267431.006287,28.269339,40.899301,1165670.479609,37267712.348004,28.269511,40.899589;763029.745389,36643019.625545,29.142563,41.073106,763031.195466,36643079.577519,29.142603,41.073172
1;1165670.655729,37267720.401597,28.269514,40.899595,1165674.472707,37267893.362907,28.269595,40.899751;763031.236968,36643083.413865,29.142603,41.073174,763031.408962,36643123.966996,29.142624,41.073213
2;1165674.577285,37267940.666981,28.269614,40.89979,1165674.87157,37267980.996048,28.269629,40.899823;763031.571231,36643138.943295,29.142629,41.073224,763031.74465,36643152.023688,29.142632,41.073234
0;1165676.695631,37268001.696277,28.269637,40.899844,1165676.695631,37268001.696277,28.269637,40.899844;763032.097342,36643163.994402,29.142634,41.073242,763032.097342,36643163.994402,29.142634,41.073242
1;1165679.345155,37268018.335833,28.269656,40.899872,1165688.363651,37268312.366241,28.269747,40.900122;763032.89703,36643168.365177,29.142639,41.07325,763034.26184,36643227.359484,29.142661,41.073303
2;1165688.52568,37268358.814937,28.269764,40.90016,1165688.988664,37268382.837518,28.269784,40.900191;763034.277531,36643238.893438,29.142665,41.073313,763034.889299,36643247.778132,29.142669,41.073322
1;1165690.754438,37268424.905528,28.269797,40.900223,1165714.796646,37268740.435153,28.269943,40.900519;763035.986634,36643262.046186,29.142671,41.073332,763040.400244,36643312.697763,29.14271,41.073393
1;1165715.155845,37268795.183952,28.269954,40.900557,1165728.49627,37268919.096506,28.269944,40.900619;763040.575019,36643324.257659,29.142715,41.073403,763043.42123,36643345.279954,29.142714,41.073415
0;1165734.119934,37268962.093389,28.269962,40.900662,1165734.119934,37268962.093389,28.269962,40.900662;763045.01403,36643363.787317,29.142719,41.07343,763045.01403,36643363.787317,29.142719,41.07343
1;1165734.282741,37268981.954606,28.26997,40.900679,1165734.481094,37269043.587238,28.270023,40.900759;763045.112334,36643372.501015,29.14272,41.073436,763045.363674,36643386.111848,29.142733,41.073455
2;1165735.084467,37269061.99971,28.270036,40.900782,1165780.860304,37270588.092712,28.270804,40.902229;763045.477246,36643392.369608,29.142736,41.073461,763054.006209,36643680.951413,29.142917,41.073768
2;1165787.024455,37270656.793575,28.270806,40.902273,1165812.169694,37271218.734935,28.270749,40.902531;763054.902202,36643695.56983,29.142919,41.073778,763059.052988,36643797.36209,29.142908,41.073825
0;1165828.383501,37271361.428901,28.270747,40.902616,1165828.383501,37271361.428901,28.270747,40.902616;763061.019598,36643829.638493,29.142909,41.073845,763061.019598,36643829.638493,29.142909,41.073845
1;1165832.906135,37271462.541396,28.270777,40.9027,1165842.222278,37271583.155175,28.270804,40.902795;763062.005316,36643851.016994,29.142916,41.073866,763063.046879,36643881.473849,29.142923,41.073889
2;1165842.429342,37271615.265741,28.270813,40.902819,1165864.182941,37272135.076788,28.270967,40.90323;763063.214734,36643888.815547,29.142925,41.073895,763067.452732,36643993.269988,29.142961,41.073983
2;1165864.643393,37272184.51216,28.270974,40.903261,1165866.858811,37272557.883282,28.271152,40.903597;763067.967326,36644006.135805,29.142962,41.073991,763069.2767,36644079.478442,29.142999,41.074061
2;1165868.279836,37272576.141184,28.271174,40.903629,1165870.019666,37272615.12544,28.271194,40.90367;763069.953796,36644086.837584,29.143005,41.074072,763070.480736,36644098.27432,29.14301,41.074083
0;1165871.16981,37272655.500829,28.271205,40.903702,1165871.16981,37272655.500829,28.271205,40.903702;763071.106012,36644117.917084,29.143012,41.074095,763071.106012,36644117.917084,29.143012,41.074095
2;1165871.28882,37272684.980315,28.271218,40.903727,1165871.905105,37272719.18218,28.271233,40.903762;763071.167997,36644125.478092,29.143015,41.074102,763071.394766,36644138.652176,29.143018,41.074113
2;1165872.200419,37272747.421285,28.271244,40.903786,1165893.120226,37273817.601686,28.271781,40.904823;763071.604043,36644147.790763,29.143021,41.07412,763077.011702,36644339.980652,29.143149,41.074339
1;1165893.89442,37273860.50264,28.271794,40.904855,1165911.707035,37274127.380256,28.271769,40.904994;763077.258362,36644352.297739,29.143152,41.074348,763080.242627,36644404.265151,29.143148,41.074376
1;1165913.591073,37274174.990436,28.271784,40.90504,1165948.706543,37274365.043871,28.271765,40.905151;763080.726948,36644414.381693,29.143153,41.074388,763087.711424,36644453.008748,29.14315,41.074412
0;1165966.828602,37274560.141252,28.271772,40.905283,1165966.828602,37274560.141252,28.271772,40.905283;763091.56963,36644495.878782,29.143151,41.074441,763091.56963,36644495.878782,29.143151,41.074441
2;1165967.311913,37274576.875884,28.271782,40.905301,1165970.170505,37274802.42748,28.27191,40.905528;763091.712686,36644500.790486,29.143154,41.074446,763092.298644,36644544.347861,29.143184,41.074496
1;1165970.939597,37274856.892592,28.27193,40.905574,1166037.619589,37275815.980681,28.272384,40.906485;763093.089341,36644557.781838,29.143188,41.074508,763104.78338,36644722.297995,29.143304,41.074701
2;1166038.990228,37275853.516763,28.272394,40.906513,1166039.850705,37276022.596881,28.272493,40.906685;763105.196196,36644731.766042,29.143307,41.074708,763105.707544,36644771.633291,29.143329,41.074749
2;1166040.023141,37276046.184272,28.272503,40.906705,1166055.371148,37276289.98968,28.272488,40.906828;763105.817195,36644777.532643,29.143332,41.074754,763108.627906,36644825.710209,29.14333,41.07478
1;1166060.679465,37276471.351814,28.272493,40.90693,1166061.208517,37276495.840447,28.272495,40.906946;763109.797824,36644867.122814,29.143333,41.074804,763109.871165,36644882.682232,29.143331,41.074812
0;1166065.848096,37276924.026395,28.272794,40.907448,1166065.848096,37276924.026395,28.272794,40.907448;763110.696467,36644957.283645,29.143404,41.074919,763110.696467,36644957.283645,29.143404,41.074919
1;1166065.870176,37276953.290092,28.272807,40.907475,1166066.188845,37277053.777954,28.272827,40.907547;763110.717653,36644964.344789,29.143407,41.074926,763110.968186,36644989.577453,29.143412,41.074944
2;1166066.499649,37277082.506739,28.272838,40.907571,1166122.13719,37279651.812464,28.273804,40.909816;763111.025091,36644996.982974,29.143415,41.07495,763122.681081,36645485.404129,29.143644,41.075425
2;1166134.751531,37279721.851408,28.273809,40.909866,1166137.397292,37279853.232513,28.274057,40.910115;763124.615372,36645500.938042,29.143647,41.075437,763125.57415,36645537.864715,29.143698,41.075498
0;1166145.948057,37279999.795513,28.274101,40.91022,1166145.948057,37279999.795513,28.274101,40.91022;763129.123269,36645561.109985,29.143707,41.075518,763129.123269,36645561.109985,29.143707,41.075518
2;1166146.461546,37280008.006765,28.274103,40.910226,1166148.07621,37280036.267503,28.274116,40.910248;763129.826037,36645566.354902,29.143707,41.075522,763131.475217,36645572.608923,29.143709,41.075528
1;1166148.70037,37280075.775168,28.274128,40.910277,1166166.471189,37280481.954955,28.274262,40.910611;763131.70046,36645582.889083,29.143712,41.075535,763135.050019,36645659.138786,29.143747,41.075607
2;1166166.786646,37280504.357345,28.274274,40.910635,1166185.9878,37280878.71966,28.274724,40.911255;763135.120976,36645667.534274,29.143749,41.075614,763138.612798,36645735.843069,29.143853,41.075749
2;1166218.458573,37281221.486884,28.27466,40.911426,1166225.024626,37281410.331939,28.274829,40.91167;763144.159954,36645802.62415,29.143841,41.075783,763144.937815,36645833.374269,29.143883,41.075835
0;1166229.018158,37281462.038194,28.274835,40.911703,1166229.018158,37281462.038194,28.274835,40.911703;763145.007504,36645846.829263,29.143886,41.075844,763145.007504,36645846.829263,29.143886,41.075844
1;1166230.566133,37281481.708915,28.274848,40.911727,1166232.35289,37281509.824117,28.274867,40.911763;763145.334533,36645851.746653,29.143889,41.075851,763146.706761,36645865.906255,29.143894,41.075864
2;1166233.930994,37281532.719138,28.274879,40.911787,1166290.526428,37283243.676444,28.275743,40.913412;763147.108195,36645870.621128,29.143897,41.07587,763162.194661,36646216.319103,29.144101,41.07623
2;1166291.553828,37283274.198558,28.27575,40.913438,1166314.764032,37283671.434522,28.275876,40.913766;763162.369674,36646223.486342,29.144103,41.076236,763166.500388,36646293.974019,29.144133,41.076303
2;1166324.422588,37283732.924571,28.275884,40.913815,1166328.701033,37284044.83094,28.27612,40.914183;763168.697848,36646313.92004,29.144135,41.076317,763169.288579,36646374.018352,29.144192,41.076398
1;1166331.729532,37284104.798375,28.276124,40.91422,1166331.974137,37284115.946923,28.276126,40.914227;763169.735204,36646397.828455,29.144192,41.07641,763169.803794,36646403.715993,29.144192,41.076414
0;1166332.057158,37284146.112178,28.276141,40.914257,1166332.057158,37284146.112178,28.276141,40.914257;763169.820782,36646408.257605,29.144196,41.07642,763169.820782,36646408.257605,29.144196,41.07642
1;1166332.22936,37284176.959123,28.276153,40.914281,1166349.632868,37284634.381722,28.276306,40.914654;763169.880262,36646416.200552,29.144199,41.076427,763173.488781,36646508.8274,29.144237,41.076509
1;1166349.862719,37284664.005328,28.27632,40.914679,1166351.291043,37284705.603635,28.276343,40.914719;763173.554337,36646515.510732,29.14424,41.076515,763174.480009,36646526.256012,29.144245,41.076525
1;1166352.182525,37284817.025107,28.276357,40.914781,1166352.703945,37284852.873879,28.276366,40.914808;763174.915544,36646548.896881,29.144249,41.076539,763175.458978,36646558.985617,29.144251,41.076547
0;1166353.242113,37284899.141906,28.276376,40.91484,1166353.242113,37284899.141906,28.276376,40.91484;763176.142033,36646579.064002,29.144252,41.076559,763176.142033,36646579.064002,29.144252,41.076559
1;1166353.257679,37284907.739924,28.276378,40.914846,1166354.202931,37284918.393471,28.27639,40.914866;763176.240904,36646584.68292,29.144252,41.076562,763176.346065,36646587.312224,29.144256,41.076567
1;1166354.620204,37284961.109045,28.276413,40.914906,1166355.000881,37284988.949414,28.276425,40.914933;763176.41619,36646598.13813,29.144262,41.076577,763176.604327,36646604.95581,29.144265,41.076585
1;1166355.574898,37285029.614516,28.276437,40.914962,1166355.844558,37285035.850989,28.27644,40.914968;763176.77076,36646616.38181,29.144267,41.076593,763176.817991,36646619.089942,29.144268,41.076595
1;1166357.944059,37285109.757193,28.276447,40.915012,1166360.509668,37285142.415889,28.276476,40.91506;763178.717671,36646645.232903,29.144269,41.076611,763179.477464,36646651.393914,29.144277,41.076622
0;1166380.767138,37285756.155441,28.276659,40.915558,1166380.767138,37285756.155441,28.276659,40.915558;763184.334234,36646773.045361,29.144322,41.076731,763184.334234,36646773.045361,29.144322,41.076731
2;1166380.852469,37285767.140885,28.276661,40.915565,1166394.153941,37286438.931857,28.276937,40.916162;763184.40736,36646777.779125,29.144323,41.076734,763187.219009,36646904.762619,29.144385,41.076858
1;1166396.060287,37286514.67954,28.276933,40.916198,1166397.662102,37286741.23521,28.277084,40.91645;763187.544929,36646920.668664,29.144385,41.076867,763188.162091,36646965.347897,29.144421,41.076923
2;1166398.531025,37286781.889907,28.277092,40.916478,1166400.423818,37286803.206037,28.277099,40.916496;763188.777504,36646979.755,29.144422,41.076932,763189.511961,36646987.029057,29.144424,41.076937
0;1166406.358752,37288569.133424,28.27791,40.918097,1166406.358752,37288569.133424,28.27791,40.918097;763190.869034,36647325.603014,29.14461,41.077278,763190.869034,36647325.603014,29.14461,41.077278
1;1166409.590949,37288635.080197,28.277935,40.918169,1166430.914842,37288842.170576,28.277956,40.918307;763191.516335,36647343.634732,29.144615,41.077296,763194.671206,36647392.487675,29.14462,41.077327
2;1166431.137454,37288849.106607,28.277958,40.918312,1166433.451594,37288977.885373,28.278016,40.918429;763194.820418,36647396.350725,29.144621,41.077329,763196.285911,36647422.836093,29.144633,41.077356
2;1166433.527558,37289018.295526,28.278026,40.918457,1166457.227721,37291052.581968,28.278855,40.92025;763196.604675,36647437.467383,29.144635,41.077365,763199.509252,36647817.193719,29.144828,41.07774
2;1166462.184287,37291170.213626,28.27887,40.920329,1166508.532481,37292746.758941,28.279278,40.921443;763200.597953,36647843.807422,29.144832,41.077759,763209.082295,36648150.145841,29.144928,41.077996
1;1166515.060691,37292798.252528,28.279294,40.921489,1166520.333271,37293013.545766,28.279724,40.921918;763210.418854,36648169.45333,29.144932,41.07801,763212.493284,36648228.223803,29.145022,41.078114
0;1166537.006642,37293259.456652,28.27978,40.922079,1166537.006642,37293259.456652,28.27978,40.922079;763217.092284,36648276.05268,29.145028,41.078145,763217.092284,36648276.05268,29.145028,41.078145
1;1166538.855253,37293289.76579,28.279791,40.922105,1166570.038016,37294293.16701,28.280197,40.922999;763217.638571,36648285.777055,29.14503,41.078153,763226.326676,36648474.250147,29.145128,41.078344
1;1166570.883989,37294336.698081,28.280208,40.92303,1166572.058179,37294548.857546,28.280299,40.923214;763226.700828,36648487.021716,29.145131,41.078353,763227.527426,36648535.693589,29.145153,41.078398
1;1166573.138958,37294577.369703,28.280307,40.923236,1166656.104037,37295610.562973,28.281316,40.924737;763228.147684,36648542.019282,29.145154,41.078404,763240.944263,36648740.877714,29.145389,41.07873
1;1166756.801942,37296184.383471,28.281215,40.925042,1166762.851796,37296309.335797,28.281366,40.925247;763255.465662,36648841.112493,29.145374,41.078784,763256.492566,36648868.559055,29.145411,41.078832
0;1166777.51273,37296400.317587,28.281362,40.925305,1166777.51273,37296400.317587,28.281362,40.925305;763258.969853,36648888.384802,29.145411,41.078845,763258.969853,36648888.384802,29.145411,41.078845
1;1166778.097473,37296415.047132,28.28137,40.92532,1166787.215496,37296768.627464,28.281464,40.92557;763259.094661,36648894.6238,29.145413,41.07885,763262.167695,36648956.324579,29.145436,41.0789
1;1166787.531707,37296793.146102,28.281475,40.925592,1166787.967826,37296877.047802,28.281489,40.925646;763262.221034,36648963.291661,29.145439,41.078906,763262.434078,36648982.365726,29.145443,41.07892
2;1166788.93124,37296912.795293,28.281493,40.925668,1166790.27091,37296926.447463,28.281503,40.925683;763262.631697,36648993.1801,29.145444,41.078926,763263.317341,36648998.481385,29.145446,41.078931
