Estimulo;C2;C3;C4
2;1679521.196798,37784820.325702,28.02743,41.221819,1679633.509322,37786789.318355,28.028342,41.2236;1303631.061147,35762773.02048,28.595402,40.362241,1303655.30877,35763189.632001,28.595645,40.362661;1095153.141113,34522699.021302,29.605375,40.518825,1095177.029078,34523102.00179,29.605592,40.519231
0;1679675.486329,37787120.869753,28.028518,41.223985,1679675.486329,37787120.869753,28.028518,41.223985;1303662.890968,35763266.446524,28.595696,40.362758,1303662.890968,35763266.446524,28.595696,40.362758;1095184.357419,34523184.550774,29.605635,40.519328,1095184.357419,34523184.550774,29.605635,40.519328
2;1679678.010744,37787213.215697,28.028551,41.224064,1679743.964426,37789579.44052,28.029589,41.226198;1303663.929536,35763294.500269,28.595707,40.362783,1303680.682007,35763790.573701,28.595992,40.363294;1095185.434394,34523215.295167,29.605643,40.519352,1095201.030701,34523688.299342,29.605896,40.519843
2;1679753.373422,37789994.273741,28.029784,41.226576,1679832.386533,37791113.852206,28.030633,41.22795;1303683.125618,35763878.961097,28.596045,40.363385,1303700.890232,35764130.468249,28.596256,40.363715;1095203.028218,34523773.568282,29.605942,40.51993,1095219.43886,34524017.066258,29.606129,40.520248
1;1679901.987475,37791382.119763,28.030596,41.228108,1679903.081131,37791414.818197,28.030617,41.228146;1303716.417978,35764188.672848,28.596246,40.363751,1303717.055605,35764199.581144,28.596252,40.363762;1095234.403727,34524072.471211,29.606117,40.520281,1095235.067877,34524083.137749,29.606121,40.520292
0;1679927.824515,37791529.398616,28.030604,41.228211,1679927.824515,37791529.398616,28.030604,41.228211;1303723.613476,35764227.745036,28.596249,40.36378,1303723.613476,35764227.745036,28.596249,40.36378;1095241.11741,34524110.025074,29.606118,40.520308,1095241.11741,34524110.025074,29.606118,40.520308
1;1679930.957894,37791640.28661,28.030665,41.228322,1679947.226795,37791905.720333,28.030792,41.228575;1303725.635772,35764259.453928,28.596267,40.363812,1303727.170242,35764323.411891,28.596299,40.363874;1095243.093731,34524140.504656,29.606133,40.520338,1095244.37985,34524205.131802,29.606162,40.5204
1;1679947.314387,37791960.17301,28.030803,41.228613,1679991.849196,37792535.598017,28.030954,41.229048;1303727.29519,35764344.43434,28.596302,40.363887,1303738.318211,35764468.765188,28.596342,40.363989;1095244.501231,34524226.565702,29.606163,40.520413,1095254.611965,34524343.861551,29.606198,40.52051
1;1680003.479888,37792608.258408,28.030956,41.229096,1680019.708918,37792697.364547,28.030977,41.22918;1303741.125449,35764485.127081,28.596343,40.364001,1303746.01045,35764508.279143,28.596349,40.364025;1095257.312881,34524361.755511,29.606198,40.520522,1095262.351817,34524385.232368,29.606202,40.520545
0;1680052.511543,37792761.688464,28.031001,41.22926,1680052.511543,37792761.688464,28.031001,41.22926;1303753.147772,35764522.658595,28.596359,40.364046,1303753.147772,35764522.658595,28.596359,40.364046;1095269.139086,34524400.250797,29.606209,40.520566,1095269.139086,34524400.250797,29.606209,40.520566
1;1680052.925645,37792793.887191,28.031012,41.229286,1680067.668722,37793083.773767,28.031097,41.229504;1303753.346322,35764530.703281,28.596363,40.364054,1303756.613859,35764591.932153,28.596389,40.364107;1095269.41058,34524407.928425,29.606213,40.520573,1095272.348122,34524466.345389,29.606235,40.520623
2;1680069.327406,37793191.860567,28.031153,41.229612,1680106.364622,37794212.606616,28.031754,41.230656;1303757.724483,35764624.886234,28.596406,40.36414,1303765.479045,35764846.518467,28.596564,40.364391;1095273.610259,34524496.245376,29.606249,40.520654,1095281.116478,34524706.301783,29.606391,40.520895
2;1680125.864816,37794327.755661,28.031768,41.23074,1680170.187102,37795251.309006,28.032285,41.231667;1303770.528318,35764885.55536,28.59657,40.364419,1303780.934533,35765067.049223,28.596711,40.364638;1095286.283508,34524750.718876,29.606394,40.520924,1095295.866367,34524921.230737,29.60652,40.521134
0;1680181.066191,37795576.541326,28.032428,41.231963,1680181.066191,37795576.541326,28.032428,41.231963;1303786.019598,35765154.632658,28.596753,40.364724,1303786.019598,35765154.632658,28.596753,40.364724;1095300.352294,34525010.493161,29.606555,40.521219,1095300.352294,34525010.493161,29.606555,40.521219
2;1680181.333656,37795633.851737,28.032449,41.23201,1680247.927523,37798072.593543,28.033442,41.234099;1303786.062428,35765169.711951,28.596759,40.364737,1303801.124994,35765685.873579,28.597032,40.365238;1095300.400064,34525026.145545,29.60656,40.521232,1095315.202221,34525517.42261,29.606801,40.521712
1;1680257.12927,37798572.464761,28.033598,41.234484,1680264.329048,37798882.843673,28.033716,41.234749;1303803.403904,35765797.496174,28.597073,40.365331,1303805.382176,35765863.74087,28.597108,40.365396;1095317.46447,34525618.940187,29.606838,40.5218,1095319.107844,34525679.657432,29.606868,40.52186
1;1680264.53748,37798899.672775,28.033723,41.234763,1680308.839405,37799801.095458,28.033922,41.235459;1303805.486614,35765871.162034,28.59711,40.365401,1303812.546449,35766065.459135,28.597168,40.365568;1095319.263581,34525687.151358,29.60687,40.521866,1095325.550072,34525874.315846,29.606918,40.522026
0;1680310.996473,37799976.905243,28.034006,41.235611,1680310.996473,37799976.905243,28.034006,41.235611;1303812.940672,35766113.452552,28.597193,40.365611,1303812.940672,35766113.452552,28.597193,40.365611;1095325.931599,34525923.308665,29.606938,40.522067,1095325.931599,34525923.308665,29.606938,40.522067
1;1680311.641037,37800005.858704,28.034029,41.235647,1680328.934219,37800377.908662,28.034146,41.235964;1303813.368936,35766123.015493,28.597199,40.365621,1303817.312674,35766205.415715,28.597233,40.3657;1095326.39685,34525932.692751,29.606943,40.522078,1095329.946116,34526009.643056,29.606974,40.522153
1;1680333.549152,37800499.18545,28.034187,41.236064,1680362.741691,37801259.388705,28.034512,41.236777;1303819.465166,35766242.985429,28.597245,40.365732,1303825.269519,35766404.08741,28.597337,40.365904;1095332.317815,34526045.51289,29.606983,40.522183,1095337.449775,34526197.819968,29.607063,40.522347
0;1680366.282086,37801458.443003,28.034591,41.236944,1680366.282086,37801458.443003,28.034591,41.236944;1303826.116285,35766455.070439,28.59736,40.36595,1303826.116285,35766455.070439,28.59736,40.36595;1095338.326019,34526248.042862,29.607082,40.522391,1095338.326019,34526248.042862,29.607082,40.522391
1;1680368.028251,37801535.609474,28.034615,41.237006,1680398.284974,37802142.762049,28.034813,41.237503;1303827.104658,35766481.428705,28.597368,40.365971,1303832.311851,35766618.704837,28.597423,40.366093;1095339.568313,34526274.869585,29.607088,40.522411,1095344.338497,34526407.322131,29.607135,40.522528
0;1680398.972702,37802275.917882,28.03488,41.237627,1680398.972702,37802275.917882,28.03488,41.237627;1303832.634462,35766654.035663,28.597444,40.366129,1303832.634462,35766654.035663,28.597444,40.366129;1095344.687567,34526440.558875,29.607153,40.522562,1095344.687567,34526440.558875,29.607153,40.522562
1;1680399.768709,37802308.931654,28.034906,41.237667,1680435.438925,37802785.944795,28.034996,41.237998;1303832.939024,35766661.946355,28.597451,40.36614,1303839.791062,35766762.752938,28.597478,40.366216;1095344.865739,34526448.784618,29.607159,40.522573,1095350.660518,34526548.757096,29.607182,40.522647
2;1680437.379623,37802820.491701,28.03501,41.238032,1680438.162776,37802848.150845,28.035022,41.238056;1303840.423122,35766772.151509,28.597483,40.366226,1303840.862431,35766783.127108,28.597486,40.366234;1095351.295226,34526556.846801,29.607186,40.522656,1095351.754126,34526567.777087,29.607188,40.522664
0;1680441.329868,37803044.478062,28.035079,41.238203,1680441.329868,37803044.478062,28.035079,41.238203;1303842.829841,35766854.959496,28.597503,40.366286,1303842.829841,35766854.959496,28.597503,40.366286;1095353.770685,34526638.43073,29.6072,40.522714,1095353.770685,34526638.43073,29.6072,40.522714
1;1680442.653883,37803103.592673,28.035095,41.238248,1680471.289222,37803415.221454,28.035211,41.238528;1303843.661167,35766878.892446,28.597506,40.366303,1303850.319174,35766954.189826,28.597538,40.366375;1095354.824363,34526663.527937,29.607202,40.52273,1095361.57674,34526736.391857,29.607229,40.5228
1;1680473.371715,37803500.959455,28.035239,41.238595,1680579.187562,37804403.993547,28.035621,41.239453;1303851.245331,35766982.60828,28.597547,40.366397,1303877.296924,35767170.758308,28.597652,40.366603;1095362.823244,34526763.809546,29.607236,40.522822,1095386.027318,34526939.313319,29.607327,40.523016
0;1680598.206677,37804531.481911,28.035629,41.239542,1680598.206677,37804531.481911,28.035629,41.239542;1303881.307111,35767206.750237,28.597656,40.36663,1303881.307111,35767206.750237,28.597656,40.36663;1095389.884371,34526976.209704,29.607329,40.523042,1095389.884371,34526976.209704,29.607329,40.523042
2;1680602.861507,37804776.20083,28.035741,41.23977,1680750.54665,37807839.085019,28.037047,41.242504;1303883.829111,35767285.59739,28.597687,40.3667,1303917.288522,35767932.856075,28.598044,40.367356;1095391.82728,34527052.273716,29.607354,40.523108,1095422.968668,34527664.509486,29.607666,40.523731
0;1680764.968153,37808394.500808,28.037371,41.243025,1680764.968153,37808394.500808,28.037371,41.243025;1303921.438721,35768069.396394,28.598132,40.367489,1303921.438721,35768069.396394,28.598132,40.367489;1095426.869612,34527799.013483,29.607744,40.52386,1095426.869612,34527799.013483,29.607744,40.52386
1;1680765.407925,37808455.239439,28.037391,41.243072,1680787.142656,37809008.384547,28.037525,41.243472;1303921.706633,35768084.66462,28.598138,40.367503,1303926.261542,35768209.412358,28.598177,40.367602;1095427.05766,34527812.154746,29.607749,40.523872,1095431.483845,34527933.678961,29.607781,40.523967
2;1680788.593866,37809129.489602,28.037584,41.243582,1680867.086107,37813021.047257,28.039278,41.247069;1303927.409206,35768253.170017,28.598193,40.367639,1303946.182278,35769068.059293,28.598662,40.368472;1095432.671852,34527976.369423,29.607795,40.524002,1095450.754062,34528736.406904,29.60821,40.524792
2;1680891.432143,37813525.652345,28.039552,41.24756,1680891.631424,37813554.865594,28.039569,41.247591;1303954.106262,35769191.53401,28.598737,40.368601,1303954.203395,35769200.872845,28.598742,40.368611;1095459.04629,34528856.133202,29.608276,40.524916,1095459.130565,34528865.342279,29.60828,40.524925
0;1680928.195234,37815720.234807,28.040634,41.249649,1680928.195234,37815720.234807,28.040634,41.249649;1303962.800307,35769656.350532,28.599036,40.369109,1303962.800307,35769656.350532,28.599036,40.369109;1095466.813553,34529292.020443,29.608539,40.525397,1095466.813553,34529292.020443,29.608539,40.525397
2;1680928.739885,37815738.181829,28.040645,41.249668,1680984.59255,37817812.372007,28.041284,41.251282;1303962.913519,35769661.084449,28.59904,40.369115,1303977.04992,35770073.404895,28.599224,40.369487;1095467.014324,34529295.542478,29.608543,40.525403,1095480.005238,34529677.58446,29.608703,40.525753
2;1680985.180649,37817960.305514,28.041296,41.251362,1681045.708331,37819319.836363,28.041561,41.252327;1303977.229996,35770106.714563,28.599228,40.369507,1303993.322594,35770390.279694,28.599304,40.369732;1095480.197526,34529707.280065,29.608706,40.525771,1095495.665366,34529976.886761,29.608769,40.525985
2;1681048.758256,37819364.446944,28.041582,41.252379,1681073.845027,37820655.451008,28.041878,41.253306;1303994.182053,35770402.344661,28.599311,40.369747,1303999.179624,35770677.24581,28.599395,40.369966;1095496.682203,34529988.792674,29.608774,40.525999,1095501.36585,34530245.924765,29.608846,40.526206
0;1681081.027374,37821188.563386,28.04218,41.253829,1681081.027374,37821188.563386,28.04218,41.253829;1304001.150822,35770783.462467,28.599479,40.37009,1304001.150822,35770783.462467,28.599479,40.37009;1095503.407845,34530346.094719,29.608919,40.526324,1095503.407845,34530346.094719,29.608919,40.526324
2;1165660.696113,37265754.418329,28.268868,40.898024,1165663.235246,37265770.683819,28.268881,40.898047;1125973.716382,36753535.436582,28.440282,40.687554,1125974.5013,36753542.003942,28.440286,40.687561;763028.371449,36642692.328252,29.142451,41.072833,763029.234608,36642699.319176,29.142453,41.072839
0;1165666.341976,37267400.308166,28.269323,40.899272,1165666.341976,37267400.308166,28.269323,40.899272;1125975.133298,36753885.874406,28.44041,40.687845,1125975.133298,36753885.874406,28.44041,40.687845;763029.638611,36643012.040398,29.142559,41.073099,763029.638611,36643012.040398,29.142559,41.073099
1;1165670.655729,37267720.401597,28.269514,40.899595,1165674.472707,37267893.362907,28.269595,40.899751;1125976.461288,36753959.005602,28.440463,40.687927,1125976.803422,36754006.846261,28.440487,40.68797;763031.236968,36643083.413865,29.142603,41.073174,763031.408962,36643123.966996,29.142624,41.073213
0;1165676.695631,37268001.696277,28.269637,40.899844,1165676.695631,37268001.696277,28.269637,40.899844;1125977.515414,36754044.784116,28.4405,40.688001,1125977.515414,36754044.784116,28.4405,40.688001;763032.097342,36643163.994402,29.142634,41.073242,763032.097342,36643163.994402,29.142634,41.073242
1;1165679.345155,37268018.335833,28.269656,40.899872,1165688.363651,37268312.366241,28.269747,40.900122;1125978.4113,36754048.817116,28.440507,40.68801,1125980.176783,36754113.320586,28.440533,40.688069;763032.89703,36643168.365177,29.142639,41.07325,763034.26184,36643227.359484,29.142661,41.073303
1;1165690.754438,37268424.905528,28.269797,40.900223,1165714.796646,37268740.435153,28.269943,40.900519;1125981.447746,36754150.2342,28.440546,40.6881,1125986.306514,36754212.384448,28.440592,40.688172;763035.986634,36643262.046186,29.142671,41.073332,763040.400244,36643312.697763,29.14271,41.073393
1;1165715.155845,37268795.183952,28.269954,40.900557,1165728.49627,37268919.096506,28.269944,40.900619;1125986.493744,36754224.672053,28.440597,40.688182,1125990.008268,36754250.784671,28.440596,40.688196;763040.575019,36643324.257659,29.142715,41.073403,763043.42123,36643345.279954,29.142714,41.073415
0;1165734.119934,37268962.093389,28.269962,40.900662,1165734.119934,37268962.093389,28.269962,40.900662;1125991.782276,36754266.483236,28.440602,40.688211,1125991.782276,36754266.483236,28.440602,40.688211;763045.01403,36643363.787317,29.142719,41.07343,763045.01403,36643363.787317,29.142719,41.07343
2;1165735.084467,37269061.99971,28.270036,40.900782,1165780.860304,37270588.092712,28.270804,40.902229;1125992.448378,36754295.198434,28.440623,40.688245,1126001.985714,36754619.326581,28.440834,40.688587;763045.477246,36643392.369608,29.142736,41.073461,763054.006209,36643680.951413,29.142917,41.073768
2;1165787.024455,37270656.793575,28.270806,40.902273,1165812.169694,37271218.734935,28.270749,40.902531;1126003.141212,36754634.932728,28.440836,40.688598,1126007.960208,36754751.683061,28.440825,40.688653;763054.902202,36643695.56983,29.142919,41.073778,763059.052988,36643797.36209,29.142908,41.073825
