Estimulo;C1;C2;C3;C4;C5
0;824184.564911,31568897.180579,31.534939,40.46077;165614.008911,11913312.615208,34.930204,26.78664;173881.921636,12020871.943891,34.871312,26.869289;775257.884138,21210662.369709,33.494922,35.105516;251384.361389,11193849.376762,34.463188,25.773316
3;824184.745143,31568900.715275,31.534939,40.460772;165614.32645,11913317.433585,34.930201,26.786644;173882.067117,12020875.450485,34.871311,26.869291;775257.947916,21210665.474974,33.494922,35.105518;251384.447607,11193852.947957,34.463186,25.773319
0;824185.274312,31568904.613934,31.534939,40.460775;165614.765309,11913320.150475,34.930201,26.786647;173882.481776,12020878.285723,34.871309,26.869294;775258.336044,21210667.725807,33.494921,35.105519;251384.851373,11193854.97025,34.463185,25.773321
0;824185.62709,31568910.114105,31.534938,40.460778;165614.957895,11913324.527979,34.930199,26.78665;173882.870529,12020882.416731,34.871307,26.869297;775258.827061,21210672.048143,33.49492,35.105522;251385.573296,11193858.346459,34.463183,25.773325
1;824185.830451,31568912.911672,31.534938,40.46078;165615.091313,11913327.625586,34.930199,26.786655;173883.042208,12020884.855081,34.871307,26.8693;775258.926138,21210673.511765,33.49492,35.105523;251385.667364,11193859.864059,34.463183,25.773327
0;824186.079699,31568918.137299,31.534938,40.460783;165615.280446,11913332.02497,34.930198,26.786659;173883.148742,12020888.845532,34.871305,26.869303;775259.016025,21210677.806872,33.494919,35.105526;251385.75119,11193862.908747,34.463182,25.773329
1;824186.396823,31568920.6302,31.534938,40.460785;165615.597718,11913335.32617,34.930197,26.786662;173883.61299,12020891.392246,34.871304,26.869305;775259.350512,21210680.188641,33.494918,35.105527;251386.102947,11193864.979904,34.463182,25.773332
0;824187.140537,31568923.732372,31.534938,40.460787;165616.277966,11913337.831172,34.930198,26.786666;173884.52591,12020892.514458,34.871303,26.869307;775260.138087,21210681.586156,33.494918,35.105529;251386.965445,11193866.441457,34.463181,25.773334
4;824187.201954,31568926.956713,31.534938,40.46079;165616.344664,11913342.331968,34.930197,26.786671;173884.609266,12020895.095316,34.871303,26.86931;775260.190689,21210683.212629,33.494918,35.10553;251387.058191,11193868.350112,34.463181,25.773337
0;824187.726102,31568930.131375,31.534938,40.460791;165617.228642,11913346.745882,34.930195,26.786675;173885.162921,12020897.020143,34.871302,26.869312;775260.63994,21210684.90175,33.494917,35.105531;251387.666743,11193872.354141,34.463179,25.77334
